strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
5000.0,MO2402C5000,MO2402P5000,565.0,18.4,546.6,18.4
5100.0,MO2402C5100,MO2402P5100,475.6,29.4,446.20000000000005,29.4
5200.0,MO2402C5200,MO2402P5200,361.2,44.2,317.0,44.2
5300.0,MO2402C5300,MO2402P5300,282.8,63.4,219.4,63.4
5400.0,MO2402C5400,MO2402P5400,213.2,95.4,117.79999999999998,95.4
5500.0,MO2402C5500,MO2402P5500,156.4,133.6,22.80000000000001,133.6
5600.0,MO2402C5600,MO2402P5600,108.6,188.4,79.80000000000001,108.6
5700.0,MO2402C5700,MO2402P5700,72.6,250.2,177.6,72.6
5800.0,MO2402C5800,MO2402P5800,47.4,326.0,278.6,47.4
5900.0,MO2402C5900,MO2402P5900,31.4,410.8,379.40000000000003,31.4
6000.0,MO2402C6000,MO2402P6000,20.2,494.0,473.8,20.2
6100.0,MO2402C6100,MO2402P6100,13.8,525.6,511.8,13.8
6200.0,MO2402C6200,MO2402P6200,9.4,625.8,616.4,9.4
6300.0,MO2402C6300,MO2402P6300,6.6,787.8,781.1999999999999,6.6
6400.0,MO2402C6400,MO2402P6400,4.6,817.4,812.8,4.6
6500.0,MO2402C6500,MO2402P6500,3.6,946.0,942.4,3.6
6600.0,MO2402C6600,MO2402P6600,2.4,836.0,833.6,2.4
6700.0,MO2402C6700,MO2402P6700,2.0,863.0,861.0,2.0
6800.0,MO2402C6800,MO2402P6800,2.0,1154.6,1152.6,2.0
6900.0,MO2402C6900,MO2402P6900,1.6,1151.8,1150.2,1.6
