strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
5000.0,MO2402C5000,MO2402P5000,565.0,18.6,546.4,18.6
5100.0,MO2402C5100,MO2402P5100,475.6,29.4,446.20000000000005,29.4
5200.0,MO2402C5200,MO2402P5200,361.2,43.8,317.4,43.8
5300.0,MO2402C5300,MO2402P5300,278.8,62.0,216.8,62.0
5400.0,MO2402C5400,MO2402P5400,213.2,94.6,118.6,94.6
5500.0,MO2402C5500,MO2402P5500,153.2,133.6,19.599999999999994,133.6
5600.0,MO2402C5600,MO2402P5600,106.6,191.8,85.20000000000002,106.6
5700.0,MO2402C5700,MO2402P5700,73.0,249.0,176.0,73.0
5800.0,MO2402C5800,MO2402P5800,47.2,330.0,282.8,47.2
5900.0,MO2402C5900,MO2402P5900,30.8,410.8,380.0,30.8
6000.0,MO2402C6000,MO2402P6000,20.2,494.0,473.8,20.2
6100.0,MO2402C6100,MO2402P6100,13.8,525.6,511.8,13.8
6200.0,MO2402C6200,MO2402P6200,9.4,625.8,616.4,9.4
6300.0,MO2402C6300,MO2402P6300,6.6,785.2,778.6,6.6
6400.0,MO2402C6400,MO2402P6400,4.6,817.4,812.8,4.6
6500.0,MO2402C6500,MO2402P6500,3.6,946.0,942.4,3.6
6600.0,MO2402C6600,MO2402P6600,2.4,836.0,833.6,2.4
6700.0,MO2402C6700,MO2402P6700,2.0,863.0,861.0,2.0
6800.0,MO2402C6800,MO2402P6800,2.0,1154.6,1152.6,2.0
6900.0,MO2402C6900,MO2402P6900,1.6,1151.8,1150.2,1.6
