strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2403C3850,MO2403P3850,1072.6,7.2,1065.3999999999999,7.2
3900.0,MO2403C3900,MO2403P3900,982.2,7.8,974.4000000000001,7.8
3950.0,MO2403C3950,MO2403P3950,958.0,10.2,947.8,10.2
4000.0,MO2403C4000,MO2403P4000,911.2,12.0,899.2,12.0
4050.0,MO2403C4050,MO2403P4050,902.8,14.8,888.0,14.8
4100.0,MO2403C4100,MO2403P4100,833.8,17.8,816.0,17.8
4150.0,MO2403C4150,MO2403P4150,787.2,21.4,765.8000000000001,21.4
4200.0,MO2403C4200,MO2403P4200,710.8,25.6,685.1999999999999,25.6
4250.0,MO2403C4250,MO2403P4250,685.0,30.2,654.8,30.2
4300.0,MO2403C4300,MO2403P4300,611.2,35.8,575.4000000000001,35.8
4350.0,MO2403C4350,MO2403P4350,610.0,42.0,568.0,42.0
4400.0,MO2403C4400,MO2403P4400,564.6,50.8,513.8000000000001,50.8
4450.0,MO2403C4450,MO2403P4450,522.2,59.6,462.6,59.6
4500.0,MO2403C4500,MO2403P4500,452.6,70.8,381.8,70.8
4550.0,MO2403C4550,MO2403P4550,435.0,82.6,352.4,82.6
4600.0,MO2403C4600,MO2403P4600,380.4,98.6,281.79999999999995,98.6
4650.0,MO2403C4650,MO2403P4650,373.0,111.4,261.6,111.4
4700.0,MO2403C4700,MO2403P4700,314.4,128.4,185.99999999999997,128.4
4750.0,MO2403C4750,MO2403P4750,277.2,149.2,128.0,149.2
4800.0,MO2403C4800,MO2403P4800,250.2,168.8,81.39999999999998,168.8
4850.0,MO2403C4850,MO2403P4850,225.4,190.0,35.400000000000006,190.0
4900.0,MO2403C4900,MO2403P4900,198.0,216.2,18.19999999999999,198.0
4950.0,MO2403C4950,MO2403P4950,174.6,243.0,68.4,174.6
5000.0,MO2403C5000,MO2403P5000,152.0,271.6,119.60000000000002,152.0
5100.0,MO2403C5100,MO2403P5100,117.8,332.6,214.8,117.8
5200.0,MO2403C5200,MO2403P5200,87.0,402.8,315.8,87.0
5300.0,MO2403C5300,MO2403P5300,65.2,482.0,416.8,65.2
5400.0,MO2403C5400,MO2403P5400,47.0,561.4,514.4,47.0
5500.0,MO2403C5500,MO2403P5500,32.6,648.0,615.4,32.6
5600.0,MO2403C5600,MO2403P5600,23.4,736.6,713.2,23.4
5700.0,MO2403C5700,MO2403P5700,15.4,810.0,794.6,15.4
5800.0,MO2403C5800,MO2403P5800,11.0,919.4,908.4,11.0
5900.0,MO2403C5900,MO2403P5900,7.2,1000.4,993.1999999999999,7.2
6000.0,MO2403C6000,MO2403P6000,5.0,1094.2,1089.2,5.0
6100.0,MO2403C6100,MO2403P6100,3.6,1106.6,1103.0,3.6
6200.0,MO2403C6200,MO2403P6200,2.4,1265.0,1262.6,2.4
6300.0,MO2403C6300,MO2403P6300,2.4,1356.2,1353.8,2.4
6400.0,MO2403C6400,MO2403P6400,2.2,1472.8,1470.6,2.2
6500.0,MO2403C6500,MO2403P6500,1.6,1580.0,1578.4,1.6
6600.0,MO2403C6600,MO2403P6600,1.6,1678.0,1676.4,1.6
6800.0,MO2403C6800,MO2403P6800,1.4,1882.0,1880.6,1.4
7000.0,MO2403C7000,MO2403P7000,1.2,1898.6,1897.3999999999999,1.2
7200.0,MO2403C7200,MO2403P7200,1.0,2095.6,2094.6,1.0
7400.0,MO2403C7400,MO2403P7400,1.0,2416.8,2415.8,1.0
7600.0,MO2403C7600,MO2403P7600,1.0,2495.2,2494.2,1.0
7800.0,MO2403C7800,MO2403P7800,1.2,2904.2,2903.0,1.2
