strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4300.0,MO2402C4300,MO2402P4300,549.0,17.2,531.8,17.2
4350.0,MO2402C4350,MO2402P4350,447.0,20.6,426.4,20.6
4400.0,MO2402C4400,MO2402P4400,433.2,28.6,404.59999999999997,28.6
4450.0,MO2402C4450,MO2402P4450,401.6,36.0,365.6,36.0
4500.0,MO2402C4500,MO2402P4500,337.8,45.0,292.8,45.0
4550.0,MO2402C4550,MO2402P4550,299.4,56.4,242.99999999999997,56.4
4600.0,MO2402C4600,MO2402P4600,274.0,70.0,204.0,70.0
4650.0,MO2402C4650,MO2402P4650,229.6,87.6,142.0,87.6
4700.0,MO2402C4700,MO2402P4700,201.6,105.0,96.6,105.0
4750.0,MO2402C4750,MO2402P4750,171.8,126.4,45.400000000000006,126.4
4800.0,MO2402C4800,MO2402P4800,146.4,149.8,3.4000000000000057,146.4
4850.0,MO2402C4850,MO2402P4850,123.2,172.2,48.999999999999986,123.2
4900.0,MO2402C4900,MO2402P4900,103.2,208.0,104.8,103.2
4950.0,MO2402C4950,MO2402P4950,85.6,230.0,144.4,85.6
5000.0,MO2402C5000,MO2402P5000,69.8,267.0,197.2,69.8
5100.0,MO2402C5100,MO2402P5100,46.0,346.2,300.2,46.0
5200.0,MO2402C5200,MO2402P5200,29.8,425.0,395.2,29.8
5300.0,MO2402C5300,MO2402P5300,19.2,547.0,527.8,19.2
5400.0,MO2402C5400,MO2402P5400,11.2,612.0,600.8,11.2
5500.0,MO2402C5500,MO2402P5500,7.4,677.2,669.8000000000001,7.4
5600.0,MO2402C5600,MO2402P5600,4.0,790.0,786.0,4.0
5700.0,MO2402C5700,MO2402P5700,3.2,844.6,841.4,3.2
5800.0,MO2402C5800,MO2402P5800,2.2,1006.6,1004.4,2.2
5900.0,MO2402C5900,MO2402P5900,1.2,1076.4,1075.2,1.2
6000.0,MO2402C6000,MO2402P6000,1.4,1212.8,1211.3999999999999,1.4
6100.0,MO2402C6100,MO2402P6100,1.4,1244.8,1243.3999999999999,1.4
6200.0,MO2402C6200,MO2402P6200,1.2,1420.4,1419.2,1.2
6300.0,MO2402C6300,MO2402P6300,0.4,1564.2,1563.8,0.4
6400.0,MO2402C6400,MO2402P6400,0.4,1613.4,1613.0,0.4
6500.0,MO2402C6500,MO2402P6500,0.4,1295.8,1295.3999999999999,0.4
6600.0,MO2402C6600,MO2402P6600,0.4,1780.0,1779.6,0.4
6700.0,MO2402C6700,MO2402P6700,0.2,2008.0,2007.8,0.2
6800.0,MO2402C6800,MO2402P6800,0.2,1980.0,1979.8,0.2
6900.0,MO2402C6900,MO2402P6900,0.2,2120.8,2120.6000000000004,0.2
