strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4650.0,MO2407C4650,MO2407P4650,540.8,28.0,512.8,28.0
4700.0,MO2407C4700,MO2407P4700,577.2,32.6,544.6,32.6
4750.0,MO2407C4750,MO2407P4750,532.2,38.0,494.20000000000005,38.0
4800.0,MO2407C4800,MO2407P4800,493.4,50.0,443.4,50.0
4850.0,MO2407C4850,MO2407P4850,371.8,56.8,315.0,56.8
4900.0,MO2407C4900,MO2407P4900,333.6,70.8,262.8,70.8
4950.0,MO2407C4950,MO2407P4950,299.0,86.8,212.2,86.8
5000.0,MO2407C5000,MO2407P5000,260.0,98.4,161.6,98.4
5100.0,MO2407C5100,MO2407P5100,203.0,142.0,61.0,142.0
5200.0,MO2407C5200,MO2407P5200,150.6,192.0,41.400000000000006,150.6
5300.0,MO2407C5300,MO2407P5300,111.6,248.8,137.20000000000002,111.6
5400.0,MO2407C5400,MO2407P5400,80.0,314.0,234.0,80.0
5500.0,MO2407C5500,MO2407P5500,58.2,390.4,332.2,58.2
5600.0,MO2407C5600,MO2407P5600,39.8,474.2,434.4,39.8
5700.0,MO2407C5700,MO2407P5700,27.8,562.2,534.4000000000001,27.8
5800.0,MO2407C5800,MO2407P5800,19.8,653.2,633.4000000000001,19.8
5900.0,MO2407C5900,MO2407P5900,13.8,652.8,639.0,13.8
6000.0,MO2407C6000,MO2407P6000,9.8,755.6,745.8000000000001,9.8
6100.0,MO2407C6100,MO2407P6100,7.8,854.4,846.6,7.8
6200.0,MO2407C6200,MO2407P6200,6.0,970.4,964.4,6.0
