strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1668.8,1.2,1667.6,1.2
3900.0,MO2404C3900,MO2404P3900,1528.6,1.0,1527.6,1.0
3950.0,MO2404C3950,MO2404P3950,1568.0,1.2,1566.8,1.2
4000.0,MO2404C4000,MO2404P4000,1508.2,1.4,1506.8,1.4
4050.0,MO2404C4050,MO2404P4050,1469.8,1.4,1468.3999999999999,1.4
4100.0,MO2404C4100,MO2404P4100,1409.4,1.4,1408.0,1.4
4150.0,MO2404C4150,MO2404P4150,1369.6,1.6,1368.0,1.6
4200.0,MO2404C4200,MO2404P4200,1313.6,2.0,1311.6,2.0
4250.0,MO2404C4250,MO2404P4250,1268.6,2.4,1266.1999999999998,2.4
4300.0,MO2404C4300,MO2404P4300,1223.0,2.8,1220.2,2.8
4350.0,MO2404C4350,MO2404P4350,1172.2,3.0,1169.2,3.0
4400.0,MO2404C4400,MO2404P4400,1120.2,4.2,1116.0,4.2
4450.0,MO2404C4450,MO2404P4450,1073.0,3.8,1069.2,3.8
4500.0,MO2404C4500,MO2404P4500,1013.4,5.6,1007.8,5.6
4550.0,MO2404C4550,MO2404P4550,968.4,5.4,963.0,5.4
4600.0,MO2404C4600,MO2404P4600,926.0,7.4,918.6,7.4
4650.0,MO2404C4650,MO2404P4650,796.6,8.8,787.8000000000001,8.8
4700.0,MO2404C4700,MO2404P4700,826.0,10.2,815.8,10.2
4750.0,MO2404C4750,MO2404P4750,780.4,12.8,767.6,12.8
4800.0,MO2404C4800,MO2404P4800,731.0,15.2,715.8,15.2
4850.0,MO2404C4850,MO2404P4850,690.0,18.8,671.2,18.8
4900.0,MO2404C4900,MO2404P4900,638.0,22.6,615.4,22.6
4950.0,MO2404C4950,MO2404P4950,591.6,27.2,564.4,27.2
5000.0,MO2404C5000,MO2404P5000,520.0,32.6,487.4,32.6
5100.0,MO2404C5100,MO2404P5100,438.4,46.2,392.2,46.2
5200.0,MO2404C5200,MO2404P5200,358.0,66.4,291.6,66.4
5300.0,MO2404C5300,MO2404P5300,283.6,94.6,189.00000000000003,94.6
5400.0,MO2404C5400,MO2404P5400,219.0,130.2,88.80000000000001,130.2
5500.0,MO2404C5500,MO2404P5500,165.2,175.2,10.0,165.2
5600.0,MO2404C5600,MO2404P5600,121.8,231.2,109.39999999999999,121.8
5700.0,MO2404C5700,MO2404P5700,87.8,296.6,208.8,87.8
5800.0,MO2404C5800,MO2404P5800,60.0,368.4,308.4,60.0
5900.0,MO2404C5900,MO2404P5900,41.2,428.2,387.0,41.2
6000.0,MO2404C6000,MO2404P6000,28.4,525.0,496.6,28.4
6100.0,MO2404C6100,MO2404P6100,18.2,600.6,582.4,18.2
