strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1433.8,0.2,1433.6,0.2
3900.0,MO2404C3900,MO2404P3900,1383.8,0.2,1383.6,0.2
3950.0,MO2404C3950,MO2404P3950,1333.6,0.2,1333.3999999999999,0.2
4000.0,MO2404C4000,MO2404P4000,1283.8,0.2,1283.6,0.2
4050.0,MO2404C4050,MO2404P4050,1199.4,0.2,1199.2,0.2
4100.0,MO2404C4100,MO2404P4100,1124.6,0.2,1124.3999999999999,0.2
4150.0,MO2404C4150,MO2404P4150,1133.4,0.2,1133.2,0.2
4200.0,MO2404C4200,MO2404P4200,1083.6,0.2,1083.3999999999999,0.2
4250.0,MO2404C4250,MO2404P4250,1034.2,0.2,1034.0,0.2
4300.0,MO2404C4300,MO2404P4300,960.0,0.4,959.6,0.4
4350.0,MO2404C4350,MO2404P4350,933.2,0.2,933.0,0.2
4400.0,MO2404C4400,MO2404P4400,859.8,0.2,859.5999999999999,0.2
4450.0,MO2404C4450,MO2404P4450,833.4,0.2,833.1999999999999,0.2
4500.0,MO2404C4500,MO2404P4500,783.6,0.2,783.4,0.2
4550.0,MO2404C4550,MO2404P4550,733.4,0.2,733.1999999999999,0.2
4600.0,MO2404C4600,MO2404P4600,651.0,0.6,650.4,0.6
4650.0,MO2404C4650,MO2404P4650,633.4,0.6,632.8,0.6
4700.0,MO2404C4700,MO2404P4700,525.8,1.2,524.5999999999999,1.2
4750.0,MO2404C4750,MO2404P4750,533.4,2.0,531.4,2.0
4800.0,MO2404C4800,MO2404P4800,484.4,2.8,481.59999999999997,2.8
4850.0,MO2404C4850,MO2404P4850,380.0,4.2,375.8,4.2
4900.0,MO2404C4900,MO2404P4900,364.8,7.0,357.8,7.0
4950.0,MO2404C4950,MO2404P4950,286.4,10.2,276.2,10.2
5000.0,MO2404C5000,MO2404P5000,238.8,16.2,222.60000000000002,16.2
5100.0,MO2404C5100,MO2404P5100,162.8,32.8,130.0,32.8
5200.0,MO2404C5200,MO2404P5200,89.8,65.8,24.0,65.8
5300.0,MO2404C5300,MO2404P5300,43.2,119.0,75.8,43.2
5400.0,MO2404C5400,MO2404P5400,18.0,195.4,177.4,18.0
5500.0,MO2404C5500,MO2404P5500,7.2,282.4,275.2,7.2
5600.0,MO2404C5600,MO2404P5600,3.2,377.4,374.2,3.2
5700.0,MO2404C5700,MO2404P5700,1.8,474.2,472.4,1.8
5800.0,MO2404C5800,MO2404P5800,1.4,584.6,583.2,1.4
5900.0,MO2404C5900,MO2404P5900,0.8,645.2,644.4000000000001,0.8
6000.0,MO2404C6000,MO2404P6000,0.6,742.6,742.0,0.6
6100.0,MO2404C6100,MO2404P6100,0.4,858.0,857.6,0.4
6200.0,MO2404C6200,MO2404P6200,0.4,916.4,916.0,0.4
6300.0,MO2404C6300,MO2404P6300,0.4,1023.2,1022.8000000000001,0.4
