strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1433.8,0.2,1433.6,0.2
3900.0,MO2404C3900,MO2404P3900,1383.8,0.2,1383.6,0.2
3950.0,MO2404C3950,MO2404P3950,1333.6,0.2,1333.3999999999999,0.2
4000.0,MO2404C4000,MO2404P4000,1283.8,0.2,1283.6,0.2
4050.0,MO2404C4050,MO2404P4050,1199.4,0.2,1199.2,0.2
4100.0,MO2404C4100,MO2404P4100,1124.6,0.2,1124.3999999999999,0.2
4150.0,MO2404C4150,MO2404P4150,1133.4,0.2,1133.2,0.2
4200.0,MO2404C4200,MO2404P4200,1083.6,0.2,1083.3999999999999,0.2
4250.0,MO2404C4250,MO2404P4250,1034.2,0.2,1034.0,0.2
4300.0,MO2404C4300,MO2404P4300,960.0,0.4,959.6,0.4
4350.0,MO2404C4350,MO2404P4350,933.2,0.2,933.0,0.2
4400.0,MO2404C4400,MO2404P4400,859.8,0.2,859.5999999999999,0.2
4450.0,MO2404C4450,MO2404P4450,833.4,0.2,833.1999999999999,0.2
4500.0,MO2404C4500,MO2404P4500,783.6,0.4,783.2,0.4
4550.0,MO2404C4550,MO2404P4550,733.4,0.4,733.0,0.4
4600.0,MO2404C4600,MO2404P4600,651.0,0.6,650.4,0.6
4650.0,MO2404C4650,MO2404P4650,633.4,0.6,632.8,0.6
4700.0,MO2404C4700,MO2404P4700,525.8,1.4,524.4,1.4
4750.0,MO2404C4750,MO2404P4750,533.4,2.0,531.4,2.0
4800.0,MO2404C4800,MO2404P4800,484.4,3.0,481.4,3.0
4850.0,MO2404C4850,MO2404P4850,380.0,4.6,375.4,4.6
4900.0,MO2404C4900,MO2404P4900,333.0,7.2,325.8,7.2
4950.0,MO2404C4950,MO2404P4950,284.6,11.2,273.40000000000003,11.2
5000.0,MO2404C5000,MO2404P5000,242.4,16.6,225.8,16.6
5100.0,MO2404C5100,MO2404P5100,153.8,34.0,119.80000000000001,34.0
5200.0,MO2404C5200,MO2404P5200,85.8,68.2,17.599999999999994,68.2
5300.0,MO2404C5300,MO2404P5300,41.2,123.0,81.8,41.2
5400.0,MO2404C5400,MO2404P5400,17.4,199.0,181.6,17.4
5500.0,MO2404C5500,MO2404P5500,7.2,289.0,281.8,7.2
5600.0,MO2404C5600,MO2404P5600,3.6,373.0,369.4,3.6
5700.0,MO2404C5700,MO2404P5700,1.8,474.2,472.4,1.8
5800.0,MO2404C5800,MO2404P5800,1.2,584.6,583.4,1.2
5900.0,MO2404C5900,MO2404P5900,1.0,677.6,676.6,1.0
6000.0,MO2404C6000,MO2404P6000,0.4,772.8,772.4,0.4
6100.0,MO2404C6100,MO2404P6100,0.4,858.0,857.6,0.4
6200.0,MO2404C6200,MO2404P6200,0.4,916.4,916.0,0.4
6300.0,MO2404C6300,MO2404P6300,0.4,1023.2,1022.8000000000001,0.4
