strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
4250.0,MO2403C4250,MO2403P4250,480.2,79.8,400.4,79.8
4300.0,MO2403C4300,MO2403P4300,462.0,93.6,368.4,93.6
4350.0,MO2403C4350,MO2403P4350,409.8,104.0,305.8,104.0
4400.0,MO2403C4400,MO2403P4400,399.2,109.2,290.0,109.2
4450.0,MO2403C4450,MO2403P4450,374.2,133.0,241.2,133.0
4500.0,MO2403C4500,MO2403P4500,330.0,155.8,174.2,155.8
4550.0,MO2403C4550,MO2403P4550,285.0,174.8,110.19999999999999,174.8
4600.0,MO2403C4600,MO2403P4600,268.4,190.0,78.39999999999998,190.0
4650.0,MO2403C4650,MO2403P4650,222.8,205.8,17.0,205.8
4700.0,MO2403C4700,MO2403P4700,197.4,243.8,46.400000000000006,197.4
4750.0,MO2403C4750,MO2403P4750,172.2,266.6,94.40000000000003,172.2
4800.0,MO2403C4800,MO2403P4800,152.6,303.2,150.6,152.6
4850.0,MO2403C4850,MO2403P4850,136.0,297.2,161.2,136.0
4900.0,MO2403C4900,MO2403P4900,119.8,357.0,237.2,119.8
4950.0,MO2403C4950,MO2403P4950,103.0,359.0,256.0,103.0
5000.0,MO2403C5000,MO2403P5000,91.0,412.8,321.8,91.0
5100.0,MO2403C5100,MO2403P5100,69.8,484.8,415.0,69.8
5200.0,MO2403C5200,MO2403P5200,54.4,542.8,488.4,54.4
5300.0,MO2403C5300,MO2403P5300,40.0,677.0,637.0,40.0
5400.0,MO2403C5400,MO2403P5400,29.4,750.4,721.0,29.4
5500.0,MO2403C5500,MO2403P5500,23.8,809.2,785.4000000000001,23.8
5600.0,MO2403C5600,MO2403P5600,18.6,916.2,897.6,18.6
5700.0,MO2403C5700,MO2403P5700,15.0,1055.4,1040.4,15.0
5800.0,MO2403C5800,MO2403P5800,10.2,1143.0,1132.8,10.2
5900.0,MO2403C5900,MO2403P5900,8.0,1250.6,1242.6,8.0
6000.0,MO2403C6000,MO2403P6000,6.4,1321.2,1314.8,6.4
6100.0,MO2403C6100,MO2403P6100,5.0,1481.8,1476.8,5.0
6200.0,MO2403C6200,MO2403P6200,4.4,1518.8,1514.3999999999999,4.4
6300.0,MO2403C6300,MO2403P6300,3.6,1551.8,1548.2,3.6
6400.0,MO2403C6400,MO2403P6400,3.2,1722.2,1719.0,3.2
6500.0,MO2403C6500,MO2403P6500,2.6,1776.0,1773.4,2.6
6600.0,MO2403C6600,MO2403P6600,2.4,1897.2,1894.8,2.4
6800.0,MO2403C6800,MO2403P6800,2.8,2062.2,2059.3999999999996,2.8
7000.0,MO2403C7000,MO2403P7000,1.8,2000.0,1998.2,1.8
7200.0,MO2403C7200,MO2403P7200,1.4,2514.6,2513.2,1.4
7400.0,MO2403C7400,MO2403P7400,1.2,2350.0,2348.8,1.2
7600.0,MO2403C7600,MO2403P7600,1.4,2917.2,2915.7999999999997,1.4
7800.0,MO2403C7800,MO2403P7800,1.8,3063.6,3061.7999999999997,1.8
