strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1630.8,0.8,1630.0,0.8
3900.0,MO2404C3900,MO2404P3900,1639.4,0.8,1638.6000000000001,0.8
3950.0,MO2404C3950,MO2404P3950,1472.2,0.6,1471.6000000000001,0.6
4000.0,MO2404C4000,MO2404P4000,1548.0,0.8,1547.2,0.8
4050.0,MO2404C4050,MO2404P4050,1435.0,0.8,1434.2,0.8
4100.0,MO2404C4100,MO2404P4100,1376.0,1.0,1375.0,1.0
4150.0,MO2404C4150,MO2404P4150,1280.2,1.0,1279.2,1.0
4200.0,MO2404C4200,MO2404P4200,1264.4,1.0,1263.4,1.0
4250.0,MO2404C4250,MO2404P4250,1214.8,1.0,1213.8,1.0
4300.0,MO2404C4300,MO2404P4300,1273.0,1.4,1271.6,1.4
4350.0,MO2404C4350,MO2404P4350,1190.0,1.4,1188.6,1.4
4400.0,MO2404C4400,MO2404P4400,1171.4,1.6,1169.8000000000002,1.6
4450.0,MO2404C4450,MO2404P4450,1099.8,1.6,1098.2,1.6
4500.0,MO2404C4500,MO2404P4500,1067.0,1.8,1065.2,1.8
4550.0,MO2404C4550,MO2404P4550,994.2,2.2,992.0,2.2
4600.0,MO2404C4600,MO2404P4600,945.8,2.4,943.4,2.4
4650.0,MO2404C4650,MO2404P4650,928.0,3.2,924.8,3.2
4700.0,MO2404C4700,MO2404P4700,879.0,4.0,875.0,4.0
4750.0,MO2404C4750,MO2404P4750,793.4,5.0,788.4,5.0
4800.0,MO2404C4800,MO2404P4800,757.2,6.2,751.0,6.2
4850.0,MO2404C4850,MO2404P4850,712.0,8.0,704.0,8.0
4900.0,MO2404C4900,MO2404P4900,668.4,10.6,657.8,10.6
4950.0,MO2404C4950,MO2404P4950,634.0,14.0,620.0,14.0
5000.0,MO2404C5000,MO2404P5000,584.8,17.8,567.0,17.8
5100.0,MO2404C5100,MO2404P5100,497.2,27.4,469.8,27.4
5200.0,MO2404C5200,MO2404P5200,418.6,42.8,375.8,42.8
5300.0,MO2404C5300,MO2404P5300,334.6,65.0,269.6,65.0
5400.0,MO2404C5400,MO2404P5400,270.0,94.4,175.6,94.4
5500.0,MO2404C5500,MO2404P5500,207.6,131.0,76.6,131.0
5600.0,MO2404C5600,MO2404P5600,155.4,179.0,23.599999999999994,155.4
5700.0,MO2404C5700,MO2404P5700,113.6,234.8,121.20000000000002,113.6
5800.0,MO2404C5800,MO2404P5800,78.8,305.4,226.59999999999997,78.8
5900.0,MO2404C5900,MO2404P5900,51.4,378.2,326.8,51.4
6000.0,MO2404C6000,MO2404P6000,33.2,473.2,440.0,33.2
6100.0,MO2404C6100,MO2404P6100,20.0,547.4,527.4,20.0
6200.0,MO2404C6200,MO2404P6200,12.2,648.4,636.1999999999999,12.2
