strike_price,call_obid,put_obid,call_close,put_close,put_call_diff,put_call_min
3850.0,MO2404C3850,MO2404P3850,1630.8,0.8,1630.0,0.8
3900.0,MO2404C3900,MO2404P3900,1639.4,0.8,1638.6000000000001,0.8
3950.0,MO2404C3950,MO2404P3950,1472.2,0.6,1471.6000000000001,0.6
4000.0,MO2404C4000,MO2404P4000,1548.0,0.8,1547.2,0.8
4050.0,MO2404C4050,MO2404P4050,1435.0,0.8,1434.2,0.8
4100.0,MO2404C4100,MO2404P4100,1376.0,1.0,1375.0,1.0
4150.0,MO2404C4150,MO2404P4150,1280.2,0.8,1279.4,0.8
4200.0,MO2404C4200,MO2404P4200,1264.4,1.0,1263.4,1.0
4250.0,MO2404C4250,MO2404P4250,1214.8,1.0,1213.8,1.0
4300.0,MO2404C4300,MO2404P4300,1273.0,1.4,1271.6,1.4
4350.0,MO2404C4350,MO2404P4350,1190.0,1.4,1188.6,1.4
4400.0,MO2404C4400,MO2404P4400,1171.4,1.4,1170.0,1.4
4450.0,MO2404C4450,MO2404P4450,1099.8,1.6,1098.2,1.6
4500.0,MO2404C4500,MO2404P4500,1067.0,1.8,1065.2,1.8
4550.0,MO2404C4550,MO2404P4550,994.2,2.2,992.0,2.2
4600.0,MO2404C4600,MO2404P4600,945.8,2.4,943.4,2.4
4650.0,MO2404C4650,MO2404P4650,928.0,3.0,925.0,3.0
4700.0,MO2404C4700,MO2404P4700,879.0,3.8,875.2,3.8
4750.0,MO2404C4750,MO2404P4750,793.4,4.8,788.6,4.8
4800.0,MO2404C4800,MO2404P4800,757.2,6.4,750.8000000000001,6.4
4850.0,MO2404C4850,MO2404P4850,728.0,8.0,720.0,8.0
4900.0,MO2404C4900,MO2404P4900,668.4,10.6,657.8,10.6
4950.0,MO2404C4950,MO2404P4950,634.0,14.2,619.8,14.2
5000.0,MO2404C5000,MO2404P5000,588.2,17.6,570.6,17.6
5100.0,MO2404C5100,MO2404P5100,502.4,27.2,475.2,27.2
5200.0,MO2404C5200,MO2404P5200,415.0,42.8,372.2,42.8
5300.0,MO2404C5300,MO2404P5300,339.0,63.8,275.2,63.8
5400.0,MO2404C5400,MO2404P5400,269.0,92.8,176.2,92.8
5500.0,MO2404C5500,MO2404P5500,206.4,130.4,76.0,130.4
5600.0,MO2404C5600,MO2404P5600,155.8,177.2,21.399999999999977,155.8
5700.0,MO2404C5700,MO2404P5700,113.0,234.4,121.4,113.0
5800.0,MO2404C5800,MO2404P5800,78.0,300.0,222.0,78.0
5900.0,MO2404C5900,MO2404P5900,50.8,374.0,323.2,50.8
6000.0,MO2404C6000,MO2404P6000,32.6,473.2,440.59999999999997,32.6
6100.0,MO2404C6100,MO2404P6100,19.8,547.4,527.6,19.8
6200.0,MO2404C6200,MO2404P6200,12.2,632.0,619.8,12.2
